Min Temperature (°C),Max Temperature (°C),Wind Speed (km/h),Pressure (hPa),Year,Month,DayOfYear,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos
35.56143857434378,39.75312257079265,4.661091476680804,1018.9635368495916,2016,4,101,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924
22.903095313485192,27.39663436838535,4.517293201252941,1008.5070514212284,2020,6,178,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151
21.216039286783143,28.346405811342237,7.289407391993865,1008.8480894317336,2014,11,328,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208
27.024752486455693,31.46926238439429,8.053004921823176,1005.935857488444,2010,11,327,-0.5000000000000004,0.8660254037844384,-0.6084768701151264,0.7935716089521472
28.059417202221265,37.175270228132455,3.935854090698384,1015.399182350898,2011,8,240,-0.8660254037844385,-0.5000000000000004,-0.8359254794186365,-0.5488429582847199
22.719535393216752,30.717403820647625,4.531123588513629,1006.2290564300206,2022,7,206,-0.4999999999999997,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105
11.106608961311252,19.280495784008064,13.815474082660405,1013.7510745836538,2019,12,336,-2.4492935982947064e-16,1.0,-0.4787338401157883,0.8779600847008883
25.021736614836687,33.2397543157568,4.610237866127144,1011.5900469607784,2017,8,238,-0.8660254037844385,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278
22.050432588589263,30.49279699902931,14.630182530000692,1009.4325257637728,2018,6,164,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316
14.544065421036674,21.50529170004915,5.797247237476231,1016.9883126783426,2022,12,364,-2.4492935982947064e-16,1.0,-0.01721335615583528,0.9998518392091162
24.971564984220343,31.296460493593948,8.204896500669879,1016.7325332665968,2023,10,278,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776
33.727154439732686,40.82350443025247,11.380494604387724,1008.95608251852,2017,5,150,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311
27.504537593487164,37.09099087552021,6.978646582200089,1013.9362370210812,2013,7,193,-0.4999999999999997,-0.8660254037844388,-0.17976658572556214,-0.9837092937736098
23.509067351106665,31.202792567746343,11.10086558171428,1017.2077763168624,2022,6,167,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
25.631476508130344,32.23858425585721,2.538301415789251,1012.1395417759958,2020,7,183,-0.4999999999999997,-0.8660254037844388,-0.008606996888688009,-0.9999629591162655
32.48600414212488,36.932541840036976,11.071112123841123,1006.4162505064112,2015,4,96,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241
30.78218984929412,40.37975847297479,4.1134699061254105,1006.6763529628008,2016,3,73,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
26.5231430820204,34.143352303278256,10.102722470345595,1018.5409534533798,2024,4,92,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882
16.176168330841946,23.31909276818196,4.994879987904382,1012.5560839628048,2023,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
16.55624564438253,22.882547127752897,3.0487880453323246,1013.212338093631,2016,2,36,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178
18.67325362285712,26.97484642933574,14.45366605038385,1005.4255324014848,2017,2,35,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542
19.225413556862375,26.37432941599064,2.8204542350784987,1012.066909035129,2012,2,60,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237
27.553621652438714,34.42426077810308,2.7211087186614717,1017.1026854021152,2014,6,166,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
36.61579640638112,44.30524239121842,4.210213165682902,1017.2646053612405,2020,4,114,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588
22.21718069946825,28.466334942277594,14.870969137499026,1008.384337914594,2014,11,305,-0.5000000000000004,0.8660254037844384,-0.858763958275803,0.5123714121284235
17.3961787083636,24.65137563921449,10.436475893899464,1016.7273795124656,2021,12,348,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550389
22.81591773249565,29.87811902561285,6.708652119198431,1005.3561140577416,2010,11,322,-0.5000000000000004,0.8660254037844384,-0.6744436188329457,0.7383263540031063
32.445153220954175,41.3070573013495,11.887016296095346,1010.7263871024974,2012,5,142,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159
23.285886542878067,30.280045509577068,4.989620307638667,1019.3776186757798,2010,6,170,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817
20.57201944935638,28.99315451488866,5.420500065705124,1016.77940202149,2015,2,42,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686
26.420670217248336,31.946806346033068,5.217031966498178,1015.3147019882408,2016,9,247,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134
16.360397783371432,23.343736244969605,7.018675349332685,1011.710097884724,2015,2,33,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828
33.13075839231971,38.16817107982416,4.7953462480828914,1012.4522028865736,2020,5,128,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781
26.73573987983615,35.401247384526435,10.193566792614892,1014.7856195459856,2021,10,284,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777
27.719662604065785,35.19691404382598,12.436859470428942,1011.7148664398932,2023,8,238,-0.8660254037844385,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278
31.306951426411043,37.579501112533606,8.417121068440778,1013.834688326672,2010,3,74,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
17.28918128379105,26.10497268610017,4.266218382029407,1007.0201205294586,2011,2,56,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871
27.12758978117348,33.46344467796011,7.127520875834797,1007.1747885199634,2022,10,282,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043
34.23311509767332,42.50238180326585,10.162117870862836,1013.4467112399848,2015,3,66,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896
22.950181954552807,31.06108597410583,6.760921039978119,1011.4622761250134,2019,11,328,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208
31.34398517290621,38.76603419875253,8.65105857753841,1014.951677769795,2010,4,93,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
26.31490873666302,34.7541947527168,12.175533095243065,1006.790581536731,2023,9,265,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262
25.001525545674877,33.96296512307956,7.239405521129233,1015.897408530896,2014,6,163,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993
26.057192068252,35.281267967089434,6.361796920933706,1011.9331190685616,2014,10,283,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475
26.156284789155443,34.284727530176646,3.890469286609128,1018.5748983510392,2021,11,314,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268
27.11567672421106,33.1846090430894,3.2827460837960043,1009.3718225616057,2017,5,133,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488
25.596172807780256,31.65887050502456,2.574793099502973,1018.5491048303236,2024,7,189,-0.4999999999999997,-0.8660254037844388,-0.11165900712169444,-0.9937465804361781
17.737239012035783,23.33386987038313,9.332731606945654,1014.8745230941814,2016,2,54,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165
18.421646853211023,24.692343794899944,7.095944658031081,1016.6349671245292,2016,2,45,0.8660254037844386,0.5000000000000001,0.699458327051647,0.7146733860429609
35.3931088136972,42.08334473331268,8.139089637920332,1007.5927065160162,2015,5,140,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607
34.833783363860654,43.91827132031517,8.118163098845105,1006.5376525518484,2011,5,130,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
23.64402992704083,31.28897546672701,13.3465261712977,1013.593587686992,2013,10,280,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306
31.672898730884555,40.04042583119345,3.6014745908035297,1005.541804396158,2020,4,104,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
25.60301124283292,34.134727474284446,3.4189517894628763,1016.4423339890031,2017,3,64,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
25.83470325993957,32.65511849823042,11.153830373217392,1014.008506005832,2014,11,316,-0.5000000000000004,0.8660254037844384,-0.7469720876965551,0.6648553979642866
30.1623221089204,38.17619313813205,10.393340885223894,1018.5714382151748,2013,3,69,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
26.081514794559364,35.313574371607125,2.26533319693705,1008.6767917809456,2017,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
23.63805485201032,32.99025994718371,2.1858729223537674,1019.70601766085,2013,6,175,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
28.5217335052355,35.14546165145345,7.3901509542971615,1018.688951555844,2024,7,212,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807
29.64093529718791,38.183686724255175,11.825738890253184,1005.614421556428,2017,4,100,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526
22.98886108785254,28.56397133898408,5.061813102690335,1019.2877088985286,2023,6,165,1.2246467991473532e-16,-1.0,0.29671281927349075,-0.9549667548552551
12.085026286077444,17.37041831927864,11.033876755613631,1006.3437134274272,2016,1,28,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138
30.72773961426384,37.231197125612304,13.202625589033971,1010.5591393713476,2011,9,254,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705
26.8998208673976,34.353868830023934,14.586919135916034,1015.3572900933526,2022,11,316,-0.5000000000000004,0.8660254037844384,-0.7469720876965551,0.6648553979642866
13.750425713404075,19.55665589612273,10.829648885302571,1017.9536593837712,2016,1,5,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078
37.35166191860186,42.65102981210766,12.445420192908978,1006.5936104730064,2010,5,125,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719
27.76088808572536,33.01990808295157,12.074116674843518,1008.9903325618924,2014,11,320,-0.5000000000000004,0.8660254037844384,-0.6994583270516471,0.7146733860429608
16.849460327995555,22.584747028154744,2.031100175609075,1014.3733761617624,2016,1,19,0.49999999999999994,0.8660254037844387,0.3212696616923644,0.9469877530760753
23.075437450398915,32.28143980688714,14.232156866408795,1007.831032995358,2015,11,328,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208
30.499576554338294,39.820115277305085,5.537863679741773,1017.4188635677004,2015,4,101,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924
26.514818687164336,33.6529547737104,11.183870459877072,1006.3792441374114,2019,5,125,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719
27.67667016688434,34.22914676113736,9.057299300555076,1019.0811893100854,2014,9,268,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211
29.2800836979336,35.413795807313434,9.225333910774577,1019.3327467664278,2019,8,217,-0.8660254037844385,-0.5000000000000004,-0.5595892624101763,-0.828770087174504
37.00437653891494,42.459971502414376,10.801167930645004,1009.8089589703388,2021,3,76,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999
28.11375793839898,35.27121153721021,11.679576009646606,1017.4284127460982,2012,5,140,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607
15.970244376236344,22.83650851492052,5.535075186527236,1019.2023375245471,2019,12,355,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606
27.21282592274897,33.039576284074194,9.265630492714134,1015.8337827805574,2012,11,313,-0.5000000000000004,0.8660254037844384,-0.780295851070776,0.6254105729852457
12.865921268365872,21.7473417905735,10.17506517227342,1008.3534156717988,2021,2,37,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213
21.30369070698514,30.56753207704064,6.34570341339347,1017.8123651923908,2019,10,277,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302
16.62398519946984,22.637117340669505,14.510140819261691,1018.6200706479224,2010,12,357,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227
30.553828463129705,37.56871071913561,10.547408979851202,1007.914851456803,2013,3,67,1.0,6.123233995736766e-17,0.9141279881853337,0.40542572835999735
27.83212487960572,35.13169343888042,6.323938045104137,1019.2311817049444,2020,6,180,1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223
17.872371421202317,23.09807266502686,8.72995392257095,1017.1815722568596,2019,1,27,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257
13.368795589504286,21.078933114644386,2.293423727582583,1013.6457544857568,2021,2,39,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629
26.38684155455297,32.463539742252145,6.1983489841323145,1009.8884841792332,2014,11,319,-0.5000000000000004,0.8660254037844384,-0.711656622281775,0.7025274741691566
29.51030921438293,37.11946465694177,3.6402490019737392,1008.7056690278624,2019,4,98,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041
26.37355585539437,33.72766825800411,9.348373046228003,1018.5788689133348,2023,11,328,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208
25.88626051037887,30.43579430822391,10.357252450399104,1006.5005849699832,2017,11,331,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695
25.766297501567102,31.452932854149367,14.770013077416763,1017.8280715874524,2011,8,215,-0.8660254037844385,-0.5000000000000004,-0.5307300481619331,-0.8475409228928312
31.175953374676396,36.54493948956261,12.102884193677504,1006.7997275764012,2021,8,216,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745
27.26684878645437,34.05129829304458,5.72155865620627,1016.5512955701574,2015,11,329,-0.5000000000000004,0.8660254037844384,-0.5808002734538013,0.8140460935082175
23.347152621919538,31.494219813658766,6.412575542891961,1010.1769231054373,2017,11,323,-0.5000000000000004,0.8660254037844384,-0.661634618242279,0.749826401204568
23.13512305658202,28.06752477879521,3.58719490158476,1005.0995555816996,2014,8,231,-0.8660254037844385,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315
23.3472760603572,31.55306787733429,4.367193592497822,1007.85436545759,2022,10,299,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916
14.93297330600966,23.88056950181053,9.4821495799635,1019.3185093582848,2022,12,360,-2.4492935982947064e-16,1.0,-0.0859647987374467,0.9962981749346077
25.807266674304785,34.39494681015095,11.88136794382505,1016.0097384047066,2019,5,127,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272
27.79763397871905,33.867167528105554,11.747099025084829,1010.934615684501,2010,11,333,-0.5000000000000004,0.8660254037844384,-0.5234156073655503,0.8520775211013093
27.320940786106828,35.47220711120343,14.934273743987086,1006.9679871936394,2018,10,300,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638
15.240704279545604,23.07613924869354,6.907012386090398,1014.1426074938043,2018,12,358,-2.4492935982947064e-16,1.0,-0.12020804489935275,0.9927487224577402
15.967663880533385,23.271399331599127,6.379226605031148,1018.8152246853332,2020,12,346,-2.4492935982947064e-16,1.0,-0.32126966169236515,0.9469877530760751
25.19127108645372,31.94900741939273,4.760915479366164,1019.9008031072084,2013,6,163,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993
22.671590391383845,31.82341908963013,11.805889186251996,1016.2210845488956,2021,8,231,-0.8660254037844385,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315
18.651839858273327,25.287367578478325,2.244709398410123,1013.0581108095012,2013,12,356,-2.4492935982947064e-16,1.0,-0.154308820664281,0.9880226656636976
29.054116289670617,35.710026610172065,11.97781249726142,1016.97091022749,2021,10,285,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995
17.217897417882757,23.5015645548326,3.5507266166321503,1006.3660044194831,2013,1,21,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483
33.08472839686322,42.064122813537416,9.870881953144533,1010.1299843500244,2014,3,81,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282
34.08596932450149,43.319719607200696,10.613820508463922,1018.564150450107,2016,5,123,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155
23.59596748164256,32.808199375273084,12.77255817753342,1009.6517695857782,2021,6,164,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316
29.959118497200677,37.55878875630642,5.928572221759775,1010.7548752550852,2018,4,91,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289
17.193081666811146,24.40704530705356,10.391600836446786,1015.5472689282371,2018,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
29.27153662602513,35.00927675117345,9.779359007049257,1014.1381567289858,2020,9,264,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195
35.66857943610521,44.0869611790152,2.88235348389645,1011.0788940017774,2020,4,94,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185
35.974117098988586,43.7932156108557,4.045718349428736,1009.4031932907236,2015,4,112,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284
33.805052559800885,41.35049144532995,14.120064171651237,1016.5513362656924,2011,3,81,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282
24.10469838302787,32.79833797737355,14.529461582881996,1010.7853895228916,2019,6,178,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151
23.26548618914319,30.700005198982343,7.409675665607221,1006.1158272785972,2023,11,310,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683
18.059333695217383,23.88811342954797,7.405892467936389,1016.3484929871746,2022,2,37,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213
28.081060469122622,33.80124405173086,5.313173378499264,1016.7560102755197,2013,11,318,-0.5000000000000004,0.8660254037844384,-0.7236440382959124,0.690173388242972
28.71685222796819,34.42604515747738,14.466278652631974,1008.9334561363008,2011,3,88,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
33.54629843847719,42.130833019948994,2.020629837041289,1013.1372234674582,2023,4,103,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506
28.946238298887728,36.21186611707299,2.3942662313883645,1016.9849060627112,2022,6,152,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
36.26564674283616,43.7834163677676,14.736838925663005,1010.7894852397284,2023,4,116,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
27.27198711894588,33.09868656358344,10.469023756255028,1014.6433668625488,2017,8,233,-0.8660254037844385,-0.5000000000000004,-0.7638886127905429,-0.64534811322955
28.688465222847206,37.38766721196221,8.248471054633196,1010.6300311131542,2019,9,255,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595
15.844066175367836,24.375232698647192,12.929645368939076,1017.6978100301806,2010,1,15,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775
28.184772770120244,35.41220876725622,10.039641227711035,1007.6904767567688,2018,8,216,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745
29.435485277369004,35.07102079471923,6.135406102576895,1007.2752849548208,2012,8,216,-0.8660254037844385,-0.5000000000000004,-0.5452404385406507,-0.8382797052177745
34.301193754949296,39.358653306249,2.3518724438744667,1019.6613205170098,2024,4,118,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132
28.687549784303496,33.25857104043089,5.407770596674115,1018.8615993006102,2022,8,242,-0.8660254037844385,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157
24.06580349442092,31.462301184105527,10.914026432476666,1014.2694835752588,2010,9,248,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841
17.518941337685398,23.6236589848881,14.031219175348072,1005.5642885340357,2024,2,36,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178
11.511267440532697,20.51901028509854,10.672107371471329,1016.92309689275,2010,12,361,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857
25.827622729472708,34.211736742639374,12.85831031318471,1013.0894531633616,2023,3,75,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883
21.406809122569896,26.615898621447062,8.264583263204525,1006.4384382226588,2023,12,354,-2.4492935982947064e-16,1.0,-0.1882267098432439,0.9821256058680006
36.10480280749659,41.31093539115152,5.891243498559999,1015.1795132167496,2020,4,108,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034
34.89280904166079,40.98302811029437,7.937399433404819,1019.2181674372224,2021,3,81,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282
22.34578631193381,29.24681512958092,2.297480107767904,1005.0456038763388,2017,7,203,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,-0.9383773917408642
26.291481258703584,33.29193951840002,6.692563186735528,1012.780323854402,2018,10,293,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795
29.671932019103306,37.8021029747346,2.182835028117001,1017.0849887515516,2020,5,150,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311
24.56456349386296,31.208644988600348,13.351882023707471,1005.0872813972196,2024,11,314,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268
35.32710498472387,42.65164721265097,3.5179839146725143,1019.4947743123362,2014,5,132,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
30.414438945775338,38.219378940673685,4.904730071740536,1015.6943695071468,2014,9,263,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986
29.033794582325378,37.33977105676703,9.898049052191576,1016.2670386788922,2015,3,80,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998
22.689547482398293,28.722271394979,12.679530541850742,1005.5049209764096,2021,10,274,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821
23.44380640079859,29.43832167736569,14.38878634706465,1008.0383960502032,2021,8,218,-0.8660254037844385,-0.5000000000000004,-0.5737722679043243,-0.8190148866680802
27.784713955154213,33.399841234533405,10.5863477956897,1011.257976451364,2024,8,238,-0.8660254037844385,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278
10.449134321795558,19.9842278006899,2.9922644167204013,1017.850373833816,2015,2,35,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542
37.9686124548421,44.70569396168776,5.914948000105355,1013.0938154855694,2019,5,132,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
36.21422582419451,42.04366750450743,12.760343622600544,1007.1004241668207,2011,5,126,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
30.00920718779777,37.4685137203435,5.135504807892381,1010.724380432384,2021,3,88,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
35.666827628451735,41.73002514602493,4.857468284288483,1008.2814219420238,2012,5,133,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488
21.357702639564625,29.71974338698985,10.924924018303845,1015.4398488721066,2012,10,277,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302
27.920162967751427,33.98867292007343,10.798984717087048,1007.0133222142854,2017,4,94,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185
24.175162891742744,31.261848108348914,2.324830513012857,1008.3726016065972,2013,10,288,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358
32.98619421734527,39.34795400669386,12.16777274509604,1013.6055036220564,2016,5,138,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609
18.381694218944663,25.640807239516224,7.12347125034967,1010.7913777258568,2015,1,24,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872
27.42624718121605,35.201022252657616,7.567504558952349,1011.1246888907916,2022,9,267,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066
12.728051212582455,20.87882793836962,13.2238045761719,1008.90543063297,2023,2,55,0.8660254037844386,0.5000000000000001,0.8115390590073611,0.5842981736283684
27.277642270043103,32.6790019726861,7.072689367929248,1009.6092181204998,2013,9,267,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066
27.536637914442224,35.6310712328043,11.522090573569798,1010.4708380957586,2024,9,249,-1.0,-1.8369701987210297e-16,-0.9106046300942162,-0.41327860778290443
29.38675443767439,34.25289349326866,14.40319475731625,1016.032701368617,2011,5,142,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159
25.21563053817203,34.39101313795618,4.224904016009173,1005.966745885544,2013,11,322,-0.5000000000000004,0.8660254037844384,-0.6744436188329457,0.7383263540031063
22.548409304847983,29.73096663196379,8.58096217434365,1019.5004302957888,2018,10,282,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043
19.469717363106533,29.01903357117682,9.54842451359596,1017.6005437665302,2010,1,26,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884
13.09044339836935,18.53211094749229,12.425754145659653,1011.4382613082412,2024,2,58,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814
18.466083269354943,23.418030320922707,12.698696431088916,1016.0729972098574,2024,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943
27.309470250991712,34.23125500124398,12.452194768839798,1008.2935868153952,2013,5,127,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272
35.68749284009326,41.948317473016274,6.334287444264081,1018.6221871419916,2021,4,109,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735
15.371857482757058,22.19831530554103,11.840615332068309,1006.175811122098,2013,1,18,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974
11.071952447825009,18.802661880167783,14.851883487968683,1015.4476170694664,2021,12,361,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857
35.18909349768002,40.944695841347226,11.961990555995582,1016.9851976586336,2014,4,92,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882
23.80459171277344,29.31854507888911,14.350479420500369,1014.6519872330824,2022,11,309,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867
32.22443314667498,38.78015937669465,9.517068883553032,1005.7928674442984,2021,3,83,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043
29.151306730331505,37.64203882209535,5.414874423042363,1017.7548857386493,2022,8,223,-0.8660254037844385,-0.5000000000000004,-0.6420547132365636,-0.7666588193001592
21.442925148117325,28.965408740988792,6.981906371513021,1006.0229083026982,2024,1,8,0.49999999999999994,0.8660254037844387,0.13727877211326478,0.9905324521322229
29.86859672681304,38.30039877461517,9.174429643748542,1005.2755688428584,2019,9,271,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232
34.130389623874414,40.21465735167955,8.98079088908872,1019.1720631574073,2011,3,69,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
26.065541447721422,34.79886882853732,9.310293540865928,1008.5507768052796,2019,4,104,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
25.803422746366145,34.91215473525243,8.315200767487104,1012.560453238278,2020,5,134,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313
19.01353715571737,27.261613675365897,11.900102449650358,1011.6923194021832,2023,2,47,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719
18.86857330998008,27.22799299151017,8.923289878079045,1006.8336727535868,2024,2,43,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065
